,ZONEID,timestamp,Forecasted Total Load,Forecasted Zonal Load,Zonal Price
25261,1,11182013 13:00,18162,6391,40.03
25262,1,11182013 14:00,18040,6369,38.29
25263,1,11182013 15:00,18091,6371,38.39
25264,1,11182013 16:00,18754,6490,45.65
25265,1,11182013 17:00,20012,6680,58.87
25266,1,11182013 18:00,19925,6534,50.01
25267,1,11182013 19:00,19438,6336,42.91
25268,1,11182013 20:00,18718,6100,38.06
25269,1,11182013 21:00,17670,5809,30.56
25270,1,11182013 22:00,16369,5444,28.02
25271,1,11182013 23:00,15003,4983,24.22
25272,1,11192013 00:00,14184,4570,27.7
25273,1,11192013 01:00,13561,4337,20.04
25274,1,11192013 02:00,13234,4196,16.83
25275,1,11192013 03:00,13110,4127,16.09
25276,1,11192013 04:00,13409,4137,18.41
25277,1,11192013 05:00,14212,4371,26.9
25278,1,11192013 06:00,15919,4901,37.7
25279,1,11192013 07:00,17154,5442,41.61
25280,1,11192013 08:00,17752,5818,42.01
25281,1,11192013 09:00,18113,6071,42.17
25282,1,11192013 10:00,18312,6174,43.94
25283,1,11192013 11:00,18335,6227,41.56
25284,1,11192013 12:00,18212,6236,40.0
25285,1,11192013 13:00,18124,6219,38.77
25286,1,11192013 14:00,18013,6212,37.56
25287,1,11192013 15:00,18061,6224,39.48
25288,1,11192013 16:00,18715,6347,47.73
25289,1,11192013 17:00,20150,6603,60.43
25290,1,11192013 18:00,20184,6502,51.04
25291,1,11192013 19:00,19842,6337,47.31
25292,1,11192013 20:00,19258,6159,42.28
25293,1,11192013 21:00,18277,5906,35.53
25294,1,11192013 22:00,16974,5555,32.53
25295,1,11192013 23:00,15616,5117,27.86
25296,1,11202013 00:00,14797,4782,32.35
25297,1,11202013 01:00,14196,4519,28.63
25298,1,11202013 02:00,13891,4358,27.1
25299,1,11202013 03:00,13765,4279,23.78
25300,1,11202013 04:00,14115,4305,27.36
25301,1,11202013 05:00,14925,4541,30.57
25302,1,11202013 06:00,16599,5066,47.73
25303,1,11202013 07:00,17770,5597,50.22
25304,1,11202013 08:00,18300,5966,46.2
25305,1,11202013 09:00,18601,6214,48.03
25306,1,11202013 10:00,18736,6314,48.0
25307,1,11202013 11:00,18695,6367,46.96
25308,1,11202013 12:00,18554,6374,45.04
25309,1,11202013 13:00,18441,6358,44.37
25310,1,11202013 14:00,18304,6338,43.91
25311,1,11202013 15:00,18304,6345,35.28
25312,1,11202013 16:00,18962,6475,46.37
25313,1,11202013 17:00,20397,6726,55.23
25314,1,11202013 18:00,20468,6624,50.8
25315,1,11202013 19:00,20127,6453,45.38
25316,1,11202013 20:00,19538,6271,40.25
25317,1,11202013 21:00,18570,6024,35.67
25318,1,11202013 22:00,17234,5667,30.37
25319,1,11202013 23:00,15872,5229,26.98
25320,1,11212013 00:00,15034,4834,29.46
25321,1,11212013 01:00,14444,4572,27.49
25322,1,11212013 02:00,14114,4404,26.74
25323,1,11212013 03:00,14023,4332,25.55
25324,1,11212013 04:00,14319,4366,26.92
25325,1,11212013 05:00,15167,4602,31.61
25326,1,11212013 06:00,16873,5140,44.22
25327,1,11212013 07:00,18083,5678,43.5
25328,1,11212013 08:00,18614,6070,42.91
25329,1,11212013 09:00,18877,6301,43.07
25330,1,11212013 10:00,19015,6398,41.96
25331,1,11212013 11:00,18984,6439,38.77
25332,1,11212013 12:00,18854,6445,37.62
25333,1,11212013 13:00,18775,6440,36.69
25334,1,11212013 14:00,18657,6420,36.05
25335,1,11212013 15:00,18676,6424,33.14
25336,1,11212013 16:00,19284,6539,43.22
25337,1,11212013 17:00,20642,6779,52.7
25338,1,11212013 18:00,20591,6652,45.55
25339,1,11212013 19:00,20176,6467,40.53
25340,1,11212013 20:00,19531,6255,37.77
25341,1,11212013 21:00,18538,5996,35.36
25342,1,11212013 22:00,17230,5642,31.89
25343,1,11212013 23:00,15822,5184,32.79
25344,1,11222013 00:00,14751,4766,33.46
25345,1,11222013 01:00,14040,4459,28.92
25346,1,11222013 02:00,13646,4271,26.45
25347,1,11222013 03:00,13448,4177,25.82
25348,1,11222013 04:00,13603,4182,27.73
25349,1,11222013 05:00,14433,4404,30.86
25350,1,11222013 06:00,16118,4964,40.38
25351,1,11222013 07:00,17464,5533,41.97
25352,1,11222013 08:00,18124,5937,41.82
25353,1,11222013 09:00,18538,6198,41.59
25354,1,11222013 10:00,18810,6318,40.96
25355,1,11222013 11:00,18884,6381,38.96
25356,1,11222013 12:00,18837,6391,37.93
25357,1,11222013 13:00,18783,6383,36.68
25358,1,11222013 14:00,18674,6357,35.32
25359,1,11222013 15:00,18676,6357,33.12
25360,1,11222013 16:00,19214,6478,41.66
25361,1,11222013 17:00,20334,6679,54.33
25362,1,11222013 18:00,20025,6482,45.18
25363,1,11222013 19:00,19410,6240,39.38
25364,1,11222013 20:00,18783,6013,36.37
25365,1,11222013 21:00,17986,5778,34.1
25366,1,11222013 22:00,16858,5467,33.01
25367,1,11222013 23:00,15567,5067,27.19
25368,1,11232013 00:00,14398,4652,36.54
25369,1,11232013 01:00,13870,4427,31.71
25370,1,11232013 02:00,13579,4292,31.6
25371,1,11232013 03:00,13394,4221,30.9
25372,1,11232013 04:00,13060,4141,31.2
25373,1,11232013 05:00,13383,4124,30.09
25374,1,11232013 06:00,14160,4298,32.97
25375,1,11232013 07:00,15107,4555,33.57
25376,1,11232013 08:00,15950,4875,35.06
25377,1,11232013 09:00,16577,5156,38.73
25378,1,11232013 10:00,16936,5341,40.23
25379,1,11232013 11:00,17051,5430,38.75
25380,1,11232013 12:00,17013,5471,35.81
25381,1,11232013 13:00,16872,5455,35.02
25382,1,11232013 14:00,16746,5421,37.15
25383,1,11232013 15:00,16775,5400,35.32
25384,1,11232013 16:00,17494,5528,44.72
25385,1,11232013 17:00,19031,5886,56.18
25386,1,11232013 18:00,19159,5921,50.95
25387,1,11232013 19:00,18825,5837,46.62
25388,1,11232013 20:00,18417,5734,44.22
25389,1,11232013 21:00,17831,5592,42.52
25390,1,11232013 22:00,16991,5392,37.54
25391,1,11232013 23:00,15979,5126,33.65
25392,1,11242013 00:00,15000,4818,53.1
25393,1,11242013 01:00,14534,4599,51.19
25394,1,11242013 02:00,14280,4463,48.08
25395,1,11242013 03:00,14102,4391,47.01
25396,1,11242013 04:00,13703,4310,43.75
25397,1,11242013 05:00,13894,4265,46.37
25398,1,11242013 06:00,14446,4356,52.19
25399,1,11242013 07:00,15238,4544,55.26
25400,1,11242013 08:00,16065,4837,54.84
25401,1,11242013 09:00,16750,5135,57.48
25402,1,11242013 10:00,17236,5361,56.68
25403,1,11242013 11:00,17480,5484,60.48
25404,1,11242013 12:00,17480,5544,56.75
25405,1,11242013 13:00,17449,5571,55.4
25406,1,11242013 14:00,17413,5565,54.84
25407,1,11242013 15:00,17552,5581,52.7
25408,1,11242013 16:00,18417,5745,72.04
25409,1,11242013 17:00,20019,6137,85.9
25410,1,11242013 18:00,20238,6216,87.94
25411,1,11242013 19:00,19989,6160,80.82
25412,1,11242013 20:00,19574,6066,71.82
25413,1,11242013 21:00,18839,5908,66.82
25414,1,11242013 22:00,17789,5646,60.06
25415,1,11242013 23:00,16670,5326,54.3
25416,1,11252013 00:00,15778,5033,56.82
25417,1,11252013 01:00,15228,4812,52.76
25418,1,11252013 02:00,14991,4687,51.19
25419,1,11252013 03:00,14977,4630,50.71
25420,1,11252013 04:00,15420,4675,53.31
25421,1,11252013 05:00,16202,4904,61.01
25422,1,11252013 06:00,17890,5423,83.17
25423,1,11252013 07:00,19178,5936,95.32
25424,1,11252013 08:00,19746,6320,82.02
25425,1,11252013 09:00,20074,6579,77.26
25426,1,11252013 10:00,20239,6696,76.11
25427,1,11252013 11:00,20244,6747,76.04
25428,1,11252013 12:00,20101,6750,71.86
25429,1,11252013 13:00,19992,6742,70.93
25430,1,11252013 14:00,19859,6703,72.18
25431,1,11252013 15:00,19873,6705,72.21
25432,1,11252013 16:00,20561,6839,80.13
25433,1,11252013 17:00,21928,7083,121.88
25434,1,11252013 18:00,21891,6978,91.91
25435,1,11252013 19:00,21440,6802,80.21
25436,1,11252013 20:00,20765,6600,71.94
25437,1,11252013 21:00,19721,6327,75.47
25438,1,11252013 22:00,18341,5943,66.66
25439,1,11252013 23:00,16954,5494,61.06
25440,1,11262013 00:00,15871,5092,49.17
25441,1,11262013 01:00,15159,4798,43.51
25442,1,11262013 02:00,14785,4625,41.29
25443,1,11262013 03:00,14647,4539,42.81
25444,1,11262013 04:00,14911,4555,44.54
25445,1,11262013 05:00,15721,4775,52.74
25446,1,11262013 06:00,17379,5303,63.37
25447,1,11262013 07:00,18661,5815,71.88
25448,1,11262013 08:00,19252,6203,70.02
25449,1,11262013 09:00,19646,6466,72.0
25450,1,11262013 10:00,19891,6593,71.92
25451,1,11262013 11:00,19946,6635,71.78
25452,1,11262013 12:00,19894,6651,66.99
25453,1,11262013 13:00,19863,6657,65.19
25454,1,11262013 14:00,19804,6641,64.19
25455,1,11262013 15:00,19911,6663,61.91
25456,1,11262013 16:00,20596,6813,74.54
25457,1,11262013 17:00,21726,7009,90.69
25458,1,11262013 18:00,21511,6854,71.93
25459,1,11262013 19:00,21009,6646,68.66
25460,1,11262013 20:00,20359,6439,65.03
25461,1,11262013 21:00,19374,6180,61.94
25462,1,11262013 22:00,18028,5795,52.81
25463,1,11262013 23:00,16677,5355,50.96
25464,1,11272013 00:00,15472,4957,35.69
25465,1,11272013 01:00,14724,4664,33.43
25466,1,11272013 02:00,14294,4492,31.69
25467,1,11272013 03:00,14094,4400,33.32
25468,1,11272013 04:00,14283,4389,34.48
25469,1,11272013 05:00,15113,4630,35.94
25470,1,11272013 06:00,16830,5195,48.79
25471,1,11272013 07:00,18183,5739,55.96
25472,1,11272013 08:00,18768,6123,55.58
25473,1,11272013 09:00,19136,6364,57.29
25474,1,11272013 10:00,19357,6457,55.09
25475,1,11272013 11:00,19420,6494,52.18
25476,1,11272013 12:00,19378,6498,48.92
25477,1,11272013 13:00,19344,6485,48.67
25478,1,11272013 14:00,19285,6469,45.28
25479,1,11272013 15:00,19396,6491,43.99
25480,1,11272013 16:00,20103,6669,56.58
25481,1,11272013 17:00,21303,6900,71.99
25482,1,11272013 18:00,21167,6751,60.1
25483,1,11272013 19:00,20709,6557,55.27
25484,1,11272013 20:00,20110,6348,47.66
25485,1,11272013 21:00,19187,6104,42.2
25486,1,11272013 22:00,17934,5747,39.38
25487,1,11272013 23:00,16581,5298,37.91
25488,1,11282013 00:00,15445,4874,43.91
25489,1,11282013 01:00,14822,4644,41.71
25490,1,11282013 02:00,14446,4496,39.36
25491,1,11282013 03:00,14224,4407,38.47
25492,1,11282013 04:00,14018,4360,38.9
25493,1,11282013 05:00,14554,4475,39.56
25494,1,11282013 06:00,15132,4646,44.32
25495,1,11282013 07:00,15750,4790,43.39
25496,1,11282013 08:00,16619,5000,42.25
25497,1,11282013 09:00,17506,5274,46.46
25498,1,11282013 10:00,18141,5502,47.47
25499,1,11282013 11:00,18497,5641,45.75
25500,1,11282013 12:00,18405,5667,46.02
25501,1,11282013 13:00,17985,5638,44.02
25502,1,11282013 14:00,17459,5578,39.52
25503,1,11282013 15:00,17118,5515,36.2
25504,1,11282013 16:00,17321,5581,40.93
25505,1,11282013 17:00,17976,5720,46.48
25506,1,11282013 18:00,17889,5641,45.12
25507,1,11282013 19:00,17779,5541,42.27
25508,1,11282013 20:00,17673,5463,39.78
25509,1,11282013 21:00,17457,5395,37.61
25510,1,11282013 22:00,16887,5266,42.07
25511,1,11282013 23:00,16158,5077,40.23
25512,1,11292013 00:00,15224,4812,43.25
25513,1,11292013 01:00,14726,4661,41.37
25514,1,11292013 02:00,14462,4559,34.58
25515,1,11292013 03:00,14365,4492,38.49
25516,1,11292013 04:00,14482,4489,34.81
25517,1,11292013 05:00,15026,4655,41.66
25518,1,11292013 06:00,15821,4925,46.92
25519,1,11292013 07:00,16478,5223,50.39
25520,1,11292013 08:00,17144,5539,50.22
25521,1,11292013 09:00,17737,5789,52.84
25522,1,11292013 10:00,17999,5947,52.31
25523,1,11292013 11:00,18069,6015,47.23
25524,1,11292013 12:00,17967,6033,44.23
25525,1,11292013 13:00,17837,6011,43.23
25526,1,11292013 14:00,17665,5971,42.52
25527,1,11292013 15:00,17758,5991,39.25
25528,1,11292013 16:00,18486,6132,52.61
25529,1,11292013 17:00,19780,6385,66.3
25530,1,11292013 18:00,19905,6361,60.82
25531,1,11292013 19:00,19637,6247,53.58
25532,1,11292013 20:00,19310,6123,48.63
25533,1,11292013 21:00,18766,5958,42.01
25534,1,11292013 22:00,17945,5742,41.49
25535,1,11292013 23:00,16958,5464,42.6
25536,1,11302013 00:00,16029,5126,41.39
25537,1,11302013 01:00,15367,4866,35.88
25538,1,11302013 02:00,14999,4696,34.07
25539,1,11302013 03:00,14749,4593,32.21
25540,1,11302013 04:00,14442,4506,34.0
25541,1,11302013 05:00,14696,4502,36.57
25542,1,11302013 06:00,15262,4602,40.49
25543,1,11302013 07:00,16107,4827,39.46
25544,1,11302013 08:00,16929,5117,46.4
25545,1,11302013 09:00,17607,5417,51.32
25546,1,11302013 10:00,17918,5619,51.7
25547,1,11302013 11:00,17964,5691,48.02
25548,1,11302013 12:00,17804,5705,44.05
25549,1,11302013 13:00,17646,5681,41.65
25550,1,11302013 14:00,17497,5644,38.83
25551,1,11302013 15:00,17575,5643,38.9
25552,1,11302013 16:00,18314,5776,52.0
25553,1,11302013 17:00,19650,6071,61.23
25554,1,11302013 18:00,19767,6108,53.43
25555,1,11302013 19:00,19462,6042,49.04
25556,1,11302013 20:00,19077,5931,44.24
25557,1,11302013 21:00,18523,5799,42.41
25558,1,11302013 22:00,17708,5629,41.01
25559,1,11302013 23:00,16714,5384,40.55
25560,1,12012013 0:00,15454,4941,41.64
25561,1,12012013 1:00,14775,4684,37.55
25562,1,12012013 2:00,14375,4517,35.2
25563,1,12012013 3:00,14096,4417,32.84
25564,1,12012013 4:00,13708,4337,33.22
25565,1,12012013 5:00,13782,4290,37.73
25566,1,12012013 6:00,14176,4338,35.88
25567,1,12012013 7:00,14945,4527,37.79
25568,1,12012013 8:00,15773,4816,38.3
25569,1,12012013 9:00,16443,5100,41.37
25570,1,12012013 10:00,16818,5301,42.11
25571,1,12012013 11:00,17007,5404,41.33
25572,1,12012013 12:00,16992,5444,40.75
25573,1,12012013 13:00,16955,5450,40.15
25574,1,12012013 14:00,16903,5441,39.15
25575,1,12012013 15:00,17045,5448,38.75
25576,1,12012013 16:00,17885,5604,50.4
25577,1,12012013 17:00,19171,5895,57.77
25578,1,12012013 18:00,19329,5941,53.89
25579,1,12012013 19:00,19159,5913,53.83
25580,1,12012013 20:00,18837,5842,49.0
25581,1,12012013 21:00,18261,5712,41.42
25582,1,12012013 22:00,17341,5511,40.52
25583,1,12012013 23:00,16297,5243,39.99
25584,1,12022013 0:00,15293,4886,36.31
25585,1,12022013 1:00,14468,4604,37.68
25586,1,12022013 2:00,14060,4439,34.69
25587,1,12022013 3:00,13912,4351,34.1
25588,1,12022013 4:00,14366,4406,34.56
25589,1,12022013 5:00,15087,4633,38.58
25590,1,12022013 6:00,16737,5142,48.71
25591,1,12022013 7:00,18070,5674,52.33
25592,1,12022013 8:00,18755,6073,52.67
25593,1,12022013 9:00,19163,6325,52.57
25594,1,12022013 10:00,19339,6445,51.09
25595,1,12022013 11:00,19370,6491,48.97
25596,1,12022013 12:00,19305,6511,47.84
25597,1,12022013 13:00,19265,6507,46.7
25598,1,12022013 14:00,19171,6498,46.55
25599,1,12022013 15:00,19232,6512,46.55
25600,1,12022013 16:00,20005,6659,55.92
25601,1,12022013 17:00,21254,6841,71.06
25602,1,12022013 18:00,21190,6700,64.79
25603,1,12022013 19:00,20789,6534,57.58
25604,1,12022013 20:00,20157,6326,52.62
25605,1,12022013 21:00,19196,6081,41.66
25606,1,12022013 22:00,17864,5746,39.67
25607,1,12022013 23:00,16423,5315,41.57
25608,1,12032013 0:00,15378,4889,40.22
25609,1,12032013 1:00,14493,4564,37.77
25610,1,12032013 2:00,14040,4376,34.15
25611,1,12032013 3:00,13875,4285,31.52
25612,1,12032013 4:00,14248,4321,33.16
25613,1,12032013 5:00,15033,4551,38.33
25614,1,12032013 6:00,16705,5063,47.67
25615,1,12032013 7:00,18019,5597,51.6
25616,1,12032013 8:00,18635,5989,51.88
25617,1,12032013 9:00,18995,6231,52.94
25618,1,12032013 10:00,19125,6339,51.14
25619,1,12032013 11:00,19108,6372,49.74
25620,1,12032013 12:00,18998,6379,49.47
25621,1,12032013 13:00,18919,6377,48.52
25622,1,12032013 14:00,18817,6369,45.12
25623,1,12032013 15:00,18847,6381,42.89
25624,1,12032013 16:00,19629,6534,54.85
25625,1,12032013 17:00,20928,6736,73.17
25626,1,12032013 18:00,20958,6600,66.57
25627,1,12032013 19:00,20658,6437,60.79
25628,1,12032013 20:00,20104,6243,53.6
25629,1,12032013 21:00,19161,5996,47.8
25630,1,12032013 22:00,17796,5652,40.88
25631,1,12032013 23:00,16325,5221,43.94
25632,1,12042013 0:00,15322,4852,34.42
25633,1,12042013 1:00,14480,4538,31.43
25634,1,12042013 2:00,14040,4360,30.16
25635,1,12042013 3:00,13853,4265,29.22
25636,1,12042013 4:00,14188,4290,30.55
25637,1,12042013 5:00,14983,4524,34.92
25638,1,12042013 6:00,16609,5034,45.55
25639,1,12042013 7:00,17899,5569,48.56
25640,1,12042013 8:00,18491,5958,47.96
25641,1,12042013 9:00,18851,6204,48.45
25642,1,12042013 10:00,18987,6309,47.54
25643,1,12042013 11:00,18979,6335,45.59
25644,1,12042013 12:00,18913,6349,44.24
25645,1,12042013 13:00,18850,6346,42.51
25646,1,12042013 14:00,18760,6333,41.59
25647,1,12042013 15:00,18842,6374,41.31
25648,1,12042013 16:00,19678,6542,52.47
25649,1,12042013 17:00,20901,6716,65.75
25650,1,12042013 18:00,20754,6545,56.2
25651,1,12042013 19:00,20306,6352,51.28
25652,1,12042013 20:00,19685,6136,46.1
25653,1,12042013 21:00,18706,5890,40.79
25654,1,12042013 22:00,17319,5535,36.79
25655,1,12042013 23:00,15821,5099,36.37
25656,1,12052013 0:00,14938,4743,30.45
25657,1,12052013 1:00,14087,4407,27.32
25658,1,12052013 2:00,13612,4207,26.08
25659,1,12052013 3:00,13372,4104,25.79
25660,1,12052013 4:00,13609,4131,26.01
25661,1,12052013 5:00,14445,4375,31.01
25662,1,12052013 6:00,16113,4922,38.41
25663,1,12052013 7:00,17517,5503,44.16
25664,1,12052013 8:00,18178,5900,42.5
25665,1,12052013 9:00,18618,6150,43.09
25666,1,12052013 10:00,18844,6263,40.34
25667,1,12052013 11:00,18909,6308,38.75
25668,1,12052013 12:00,18896,6337,37.45
25669,1,12052013 13:00,18897,6344,36.79
25670,1,12052013 14:00,18834,6342,36.36
25671,1,12052013 15:00,18932,6373,36.82
25672,1,12052013 16:00,19700,6535,49.76
25673,1,12052013 17:00,20763,6698,58.17
25674,1,12052013 18:00,20534,6509,51.44
25675,1,12052013 19:00,20059,6299,48.91
25676,1,12052013 20:00,19397,6052,43.01
25677,1,12052013 21:00,18398,5784,36.52
25678,1,12052013 22:00,17041,5431,35.14
25679,1,12052013 23:00,15549,4984,32.86
25680,1,12062013 0:00,14631,4681,31.56
25681,1,12062013 1:00,13907,4405,30.02
25682,1,12062013 2:00,13513,4237,30.08
25683,1,12062013 3:00,13305,4144,29.83
25684,1,12062013 4:00,13446,4130,30.37
25685,1,12062013 5:00,14272,4349,32.91
25686,1,12062013 6:00,15966,4872,40.53
25687,1,12062013 7:00,17475,5451,45.47
25688,1,12062013 8:00,18187,5848,42.37
25689,1,12062013 9:00,18663,6100,44.06
25690,1,12062013 10:00,18923,6218,44.75
25691,1,12062013 11:00,18984,6253,43.57
25692,1,12062013 12:00,18931,6259,41.42
25693,1,12062013 13:00,18891,6243,39.94
25694,1,12062013 14:00,18787,6221,38.96
25695,1,12062013 15:00,18841,6236,39.89
25696,1,12062013 16:00,19579,6393,51.82
25697,1,12062013 17:00,20707,6565,60.15
25698,1,12062013 18:00,20488,6381,50.98
25699,1,12062013 19:00,19945,6155,49.7
25700,1,12062013 20:00,19394,5927,45.3
25701,1,12062013 21:00,18648,5716,38.91
25702,1,12062013 22:00,17509,5446,37.94
25703,1,12062013 23:00,16103,5086,34.25
25704,1,12072013 0:00,15139,4815,42.33
25705,1,12072013 1:00,14440,4555,38.3
25706,1,12072013 2:00,14045,4388,38.45
25707,1,12072013 3:00,13776,4296,36.62
25708,1,12072013 4:00,13504,4225,35.5
25709,1,12072013 5:00,13794,4245,38.15
25710,1,12072013 6:00,14549,4400,40.0
25711,1,12072013 7:00,15601,4678,41.55
25712,1,12072013 8:00,16459,4996,47.64
25713,1,12072013 9:00,17099,5280,49.67
25714,1,12072013 10:00,17428,5472,50.55
25715,1,12072013 11:00,17489,5546,52.7
25716,1,12072013 12:00,17395,5568,50.3
25717,1,12072013 13:00,17274,5556,48.39
25718,1,12072013 14:00,17195,5539,45.85
25719,1,12072013 15:00,17275,5536,42.79
25720,1,12072013 16:00,18165,5686,55.09
25721,1,12072013 17:00,19700,6031,77.82
25722,1,12072013 18:00,19866,6059,70.24
25723,1,12072013 19:00,19631,5981,61.78
25724,1,12072013 20:00,19313,5864,57.26
25725,1,12072013 21:00,18777,5722,52.29
25726,1,12072013 22:00,17851,5523,50.48
25727,1,12072013 23:00,16687,5255,45.6
25728,1,12082013 0:00,15655,4980,46.5
25729,1,12082013 1:00,15039,4747,42.59
25730,1,12082013 2:00,14665,4588,41.21
25731,1,12082013 3:00,14425,4516,40.48
25732,1,12082013 4:00,14025,4442,40.72
25733,1,12082013 5:00,14152,4406,40.7
25734,1,12082013 6:00,14686,4474,40.29
25735,1,12082013 7:00,15583,4685,39.79
25736,1,12082013 8:00,16291,4955,43.32
25737,1,12082013 9:00,16917,5236,46.34
25738,1,12082013 10:00,17315,5452,46.78
25739,1,12082013 11:00,17471,5557,46.87
25740,1,12082013 12:00,17446,5607,44.69
25741,1,12082013 13:00,17394,5621,44.33
25742,1,12082013 14:00,17375,5622,44.64
25743,1,12082013 15:00,17577,5649,43.94
25744,1,12082013 16:00,18575,5835,55.06
25745,1,12082013 17:00,20073,6178,80.55
25746,1,12082013 18:00,20264,6212,72.64
25747,1,12082013 19:00,20024,6159,61.48
25748,1,12082013 20:00,19666,6067,55.15
25749,1,12082013 21:00,18996,5923,51.07
25750,1,12082013 22:00,17923,5674,44.3
25751,1,12082013 23:00,16650,5352,40.93
25752,1,12092013 0:00,15682,4981,44.0
25753,1,12092013 1:00,14916,4700,36.16
25754,1,12092013 2:00,14510,4531,34.61
25755,1,12092013 3:00,14365,4456,33.9
25756,1,12092013 4:00,14721,4500,34.8
25757,1,12092013 5:00,15468,4731,40.12
25758,1,12092013 6:00,17196,5246,50.25
25759,1,12092013 7:00,18715,5821,55.15
25760,1,12092013 8:00,19265,6200,54.9
25761,1,12092013 9:00,19647,6447,55.41
25762,1,12092013 10:00,19868,6583,55.36
25763,1,12092013 11:00,19916,6638,54.21
25764,1,12092013 12:00,19859,6663,52.57
25765,1,12092013 13:00,19815,6667,51.65
25766,1,12092013 14:00,19746,6661,51.27
25767,1,12092013 15:00,19891,6701,49.47
25768,1,12092013 16:00,20751,6868,60.16
25769,1,12092013 17:00,21966,7075,83.97
25770,1,12092013 18:00,21889,6928,71.13
25771,1,12092013 19:00,21461,6754,62.34
25772,1,12092013 20:00,20864,6557,55.05
25773,1,12092013 21:00,19941,6309,51.65
25774,1,12092013 22:00,18519,5918,44.54
25775,1,12092013 23:00,16974,5463,40.53
25776,1,12102013 0:00,15952,5092,38.24
25777,1,12102013 1:00,15183,4769,34.86
25778,1,12102013 2:00,14772,4573,33.33
25779,1,12102013 3:00,14627,4492,32.66
25780,1,12102013 4:00,14894,4519,34.2
25781,1,12102013 5:00,15722,4761,39.94
25782,1,12102013 6:00,17484,5283,50.71
25783,1,12102013 7:00,19017,5876,54.95
25784,1,12102013 8:00,19564,6271,53.96
25785,1,12102013 9:00,19987,6530,54.79
25786,1,12102013 10:00,20217,6675,54.74
25787,1,12102013 11:00,20261,6728,53.53
25788,1,12102013 12:00,20211,6758,52.22
